id_a	id_b	n_formes_compartides	formes	estat
spk-034	spk-060	4	a veure,bé,clar,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-036	9	Escaldes,Sant Julià,bé,clar,doncs,llavors,o sigui,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-037	12	Escaldes,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-038	10	a veure,bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-039	13	Escaldes,Sant Julià,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,parròquia,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-040	12	a veure,bueno,bé,clar,de fet,doncs,evidentment,llavors,no?,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-041	7	bueno,bé,clar,doncs,llavors,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-042	12	a nivell,a veure,bueno,bé,clar,de fet,doncs,llavors,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-043	13	Escaldes,Sant Julià,a nivell,bueno,bé,clar,doncs,evidentment,llavors,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-044	15	a nivell,a veure,bueno,bé,clar,de fet,doncs,evidentment,llavors,no?,o sigui,parròquia,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-045	11	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-046	11	a nivell,bueno,bé,clar,doncs,evidentment,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-048	15	Escaldes,Sant Julià,a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-049	8	bueno,bé,clar,de fet,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-050	10	Sant Julià,bé,clar,doncs,evidentment,llavors,o sigui,parròquia,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-051	13	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,parròquia,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-053	8	a nivell,bueno,bé,clar,de fet,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-054	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-055	7	Escaldes,bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-057	11	Escaldes,Sant Julià,a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-058	7	Escaldes,Sant Julià,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-059	9	Escaldes,bé,clar,de fet,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-035	spk-060	9	a veure,bé,clar,de fet,llavors,no?,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-037	9	Canillo,Escaldes,bé,clar,comuns,doncs,llavors,o sigui,parròquia	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-038	5	bé,clar,doncs,llavors,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-039	10	Canillo,Escaldes,Sant Julià,bé,clar,comuns,comú,doncs,llavors,parròquia	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-040	5	bé,clar,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-041	7	Canillo,bé,clar,comú,doncs,llavors,parròquia	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-042	8	Canillo,bé,clar,comú,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-043	9	Escaldes,Sant Julià,bé,clar,comú,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-044	10	Canillo,Ordino,bé,clar,comunals,doncs,llavors,o sigui,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-045	5	bé,clar,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-046	6	bé,clar,comuns,doncs,llavors,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-047	3	Escaldes,bé,llavors	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-048	11	Canillo,Escaldes,Ordino,Sant Julià,bé,clar,comunals,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-049	4	bé,clar,doncs,llavors	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-050	11	Canillo,Ordino,Sant Julià,bé,clar,comú,doncs,llavors,o sigui,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-051	9	Canillo,bé,clar,comú,doncs,llavors,o sigui,parròquia,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-054	6	bé,clar,doncs,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-055	4	Escaldes,bé,doncs,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-056	5	bé,doncs,llavors,o sigui,parròquia	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-057	9	Escaldes,Ordino,Sant Julià,bé,clar,comú,doncs,llavors,o sigui	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-058	4	Escaldes,Sant Julià,bé,llavors	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-059	8	Escaldes,Ordino,bé,clar,comuns,doncs,llavors,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-036	spk-060	5	bé,clar,llavors,o sigui,per tant	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-038	8	a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-039	17	Canillo,Escaldes,a nivell,a veure,bueno,bé,clar,comuns,copríncep,coprínceps,diguem,doncs,llavors,no?,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-040	11	a veure,bueno,bé,clar,diguem,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-041	10	Canillo,bueno,bé,clar,diguem,doncs,llavors,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-042	11	Canillo,a nivell,a veure,bueno,bé,clar,doncs,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-043	12	Escaldes,a nivell,bueno,bé,clar,copríncep,coprínceps,doncs,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-044	13	Canillo,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-045	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-046	10	a nivell,bueno,bé,clar,comuns,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-048	14	Canillo,Escaldes,a nivell,a veure,bueno,bé,clar,copríncep,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-049	8	bueno,bé,clar,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-050	9	Canillo,bé,clar,diguem,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-051	14	Canillo,a nivell,a veure,bueno,bé,clar,diguem,doncs,llavors,no?,o sigui,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-053	6	a nivell,bueno,bé,clar,diguem,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-054	11	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-055	4	Escaldes,bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-056	6	bé,doncs,llavors,o sigui,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-057	9	Escaldes,a veure,bé,clar,doncs,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-058	6	Escaldes,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-059	7	Escaldes,bé,clar,comuns,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-037	spk-060	7	a veure,bé,clar,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-039	9	a veure,bueno,bé,clar,doncs,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-040	10	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-041	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-042	10	a veure,bueno,bé,clar,doncs,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-043	10	bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-044	11	a veure,bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-045	9	a veure,bueno,bé,clar,doncs,evidentment,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-046	9	bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-048	11	a veure,bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-049	6	bueno,bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-050	7	bé,clar,doncs,evidentment,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-051	10	a veure,bueno,bé,clar,doncs,llavors,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-053	6	bueno,bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-054	9	a veure,bueno,bé,clar,doncs,llavors,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-055	6	bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-056	4	bé,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-057	9	a veure,bé,clar,doncs,evidentment,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-059	7	bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-038	spk-060	6	a veure,bé,clar,llavors,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-040	11	a veure,bueno,bé,clar,diguem,doncs,llavors,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-041	11	Canillo,bueno,bé,clar,comú,diguem,doncs,llavors,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-042	12	Canillo,a nivell,a veure,bueno,bé,clar,comú,doncs,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-043	14	Escaldes,Sant Julià,a nivell,bueno,bé,clar,comú,copríncep,coprínceps,doncs,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-044	13	Canillo,a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,parròquia,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-045	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-046	11	a nivell,bueno,bé,clar,comuns,diguem,doncs,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-048	15	Canillo,Escaldes,Sant Julià,a nivell,a veure,bueno,bé,clar,copríncep,doncs,llavors,no?,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-049	8	bueno,bé,clar,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-050	10	Canillo,Sant Julià,bé,clar,comú,diguem,doncs,llavors,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-051	15	Canillo,a nivell,a veure,bueno,bé,clar,comú,diguem,doncs,llavors,no?,parròquia,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-053	8	a nivell,andorrana,bueno,bé,clar,diguem,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-054	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,no?,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-055	5	Escaldes,bé,doncs,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-056	5	bé,doncs,llavors,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-057	11	Escaldes,Sant Julià,a veure,bé,clar,comú,doncs,llavors,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-058	7	Escaldes,Sant Julià,a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-059	8	Escaldes,bé,clar,comuns,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-039	spk-060	6	a veure,bé,clar,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-041	8	bueno,bé,clar,diguem,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-042	11	a veure,bueno,bé,clar,de fet,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-043	10	bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-044	13	a veure,bueno,bé,clar,de fet,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-045	11	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-046	10	bueno,bé,clar,diguem,doncs,evidentment,llavors,no?,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-048	12	a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-049	9	bueno,bé,clar,de fet,diguem,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-050	8	bé,clar,diguem,doncs,evidentment,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-051	12	a veure,bueno,bé,clar,diguem,doncs,llavors,no?,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-053	8	bueno,bé,clar,de fet,diguem,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-054	10	a veure,bueno,bé,clar,doncs,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-055	5	bé,doncs,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-057	10	a veure,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-059	7	bé,clar,de fet,doncs,llavors,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-040	spk-060	8	a veure,bé,clar,de fet,llavors,no?,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-042	9	Canillo,bueno,bé,clar,comú,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-043	8	bueno,bé,clar,comú,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-044	9	Canillo,bueno,bé,clar,doncs,llavors,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-045	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-046	7	bueno,bé,clar,diguem,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-048	8	Canillo,bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-049	7	bueno,bé,clar,diguem,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-050	9	Canillo,bé,clar,comú,diguem,doncs,llavors,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-051	11	Canillo,bueno,bé,clar,comú,diguem,doncs,llavors,parròquia,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-053	5	bueno,bé,clar,diguem,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-054	7	bueno,bé,clar,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-055	3	bé,doncs,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-056	5	bé,doncs,llavors,parròquia,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-057	7	bé,clar,comú,doncs,llavors,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-058	4	bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-059	5	bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-041	spk-060	4	bé,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-043	12	a nivell,bueno,bé,clar,comú,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-044	14	Canillo,a nivell,a veure,bueno,bé,clar,de fet,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-045	10	a nivell,a veure,bueno,bé,clar,doncs,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-046	9	a nivell,bueno,bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-048	13	Canillo,a nivell,a veure,bueno,bé,clar,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-049	7	bueno,bé,clar,de fet,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-050	10	Canillo,bé,clar,comú,doncs,llavors,o sigui,per tant,perquè,santuari	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-051	14	Canillo,a nivell,a veure,bueno,bé,clar,comú,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-053	8	a nivell,aleshores,bueno,bé,clar,de fet,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-054	12	a nivell,a veure,aleshores,bueno,bé,clar,doncs,llavors,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-055	5	bé,doncs,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-057	11	a veure,aleshores,bé,clar,comú,doncs,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-058	5	a veure,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-059	8	bé,clar,de fet,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-042	spk-060	9	a veure,aleshores,bé,clar,de fet,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-044	12	a nivell,bueno,bé,clar,doncs,evidentment,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-045	10	a nivell,bueno,bé,clar,doncs,evidentment,llavors,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-046	10	a nivell,bueno,bé,clar,doncs,evidentment,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-047	4	Escaldes,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-048	15	Escaldes,Sant Julià,a nivell,bueno,bé,clar,copríncep,doncs,evidentment,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-049	6	bueno,bé,clar,doncs,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-050	10	Sant Julià,bé,clar,comú,doncs,evidentment,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-051	12	a nivell,bueno,bé,clar,comú,doncs,llavors,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-052	4	bueno,clar,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-053	7	a nivell,bueno,bé,clar,evidentment,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-054	10	a nivell,bueno,bé,clar,doncs,llavors,o sigui,per tant,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-055	7	Escaldes,bé,doncs,evidentment,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-056	5	bé,doncs,llavors,o sigui,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-057	12	Escaldes,Sant Julià,bé,clar,comú,doncs,evidentment,llavors,o sigui,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-058	6	Escaldes,Sant Julià,bueno,bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-059	8	Escaldes,bé,clar,doncs,llavors,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-043	spk-060	6	bé,clar,llavors,o sigui,per tant,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-045	12	a nivell,a veure,bueno,bé,clar,doncs,evidentment,llavors,no?,o sigui,perquè,vull dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-046	11	a nivell,bueno,bé,clar,doncs,evidentment,llavors,no?,per tant,perquè,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-047	3	bé,llavors,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-048	17	Canillo,Ordino,a nivell,a veure,bueno,bé,clar,comunals,doncs,evidentment,llavors,no?,o sigui,per tant,perquè,vull dir,és a dir	matriu ASR completa; semblança textual provisional; pendent d'audició
spk-044	spk-049	8	bueno,bé,clar,de fet,doncs,llavors,no?,perquè	matriu ASR completa; semblança textual provisional; pendent d'audició
